[2025-02-18 15:40:13] [class-ss-archive-creation-job.php:97] Starting a job; no job is presently running
[2025-02-18 15:40:13] [class-ss-archive-creation-job.php:98] Here's our task list: setup, fetch_urls, create_zip_archive, wrapup
[2025-02-18 15:40:13] [class-ss-archive-creation-job.php:116] Pushing first task to queue: setup
[2025-02-18 15:40:15] [class-ss-archive-creation-job.php:172] Current task: setup
[2025-02-18 15:40:15] [class-ss-archive-creation-job.php:182] Performing task: setup
[2025-02-18 15:40:15] [class-ss-task.php:44] Status message: [setup] Setting up
[2025-02-18 15:40:15] [class-ss-setup-task.php:33] Creating archive directory: C:\Users\PC\Local Sites\myproject-1\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1739893213\
[2025-02-18 15:40:15] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost:10052/
[2025-02-18 15:40:45] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:10052/wp-content/plugins/elementor/assets/css/widget-floating-bars-base.min.css?simply_static_page=376
[2025-02-18 15:40:45] [class-ss-url-fetcher.php:103] Filesize: 8918 bytes
[2025-02-18 15:40:45] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-02-18 15:40:45] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/css/widget-floating-bars-base.min.css
[2025-02-18 15:40:45] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67b4a9fdaf562-CYO1iT.tmp to C:\Users\PC\Local Sites\myproject-1\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1739893213/wp-content/plugins/elementor/assets/css/widget-floating-bars-base.min.css
[2025-02-18 15:40:45] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-02-18 15:40:45] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-02-18 15:40:45] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-02-18 15:40:45] [class-ss-page.php:119] Checking Content Identical:b096768cecfc6d0345ad615b5906a18f86e950e7===. Value: FALSE
[2025-02-18 15:40:45] [class-ss-fetch-urls-task.php:69] URL: http://localhost:10052/wp-content/plugins/elementor/assets/css/widget-floating-bars-var-2-rtl.min.css
[2025-02-18 15:40:45] [class-ss-task.php:58] [PAGES STATUS] Remaining:420; Total: 796
[2025-02-18 15:40:45] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-02-18 15:40:45] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67b4a9fdc2627-7Z8yIG.tmp
[2025-02-18 15:40:45] [class-ss-page-handler.php:38] URL Prepared:http://localhost:10052/wp-content/plugins/elementor/assets/css/widget-floating-bars-var-2-rtl.min.css?simply_static_page=377
[2025-02-18 15:40:45] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:10052/wp-content/plugins/elementor/assets/css/widget-floating-bars-var-2-rtl.min.css?simply_static_page=377
[2025-02-18 15:40:45] [class-ss-url-fetcher.php:103] Filesize: 5274 bytes
[2025-02-18 15:40:45] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-02-18 15:40:45] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/css/widget-floating-bars-var-2-rtl.min.css
[2025-02-18 15:40:45] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67b4a9fdc2627-7Z8yIG.tmp to C:\Users\PC\Local Sites\myproject-1\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1739893213/wp-content/plugins/elementor/assets/css/widget-floating-bars-var-2-rtl.min.css
[2025-02-18 15:40:45] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-02-18 15:40:45] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-02-18 15:40:45] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-02-18 15:40:45] [class-ss-page.php:119] Checking Content Identical:bef93f2350c4e86e697a265c1c8a8d77530aeff9===. Value: FALSE
[2025-02-18 15:40:45] [class-ss-fetch-urls-task.php:69] URL: http://localhost:10052/wp-content/plugins/elementor/assets/css/widget-floating-bars-var-2.min.css
[2025-02-18 15:40:45] [class-ss-task.php:58] [PAGES STATUS] Remaining:419; Total: 796
[2025-02-18 15:40:45] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-02-18 15:40:45] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67b4a9fdd4c4f-Zu2y0g.tmp
[2025-02-18 15:40:45] [class-ss-page-handler.php:38] URL Prepared:http://localhost:10052/wp-content/plugins/elementor/assets/css/widget-floating-bars-var-2.min.css?simply_static_page=378
[2025-02-18 15:40:45] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:10052/wp-content/plugins/elementor/assets/css/widget-floating-bars-var-2.min.css?simply_static_page=378
[2025-02-18 15:40:45] [class-ss-url-fetcher.php:103] Filesize: 5274 bytes
[2025-02-18 15:40:45] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-02-18 15:40:45] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/css/widget-floating-bars-var-2.min.css
[2025-02-18 15:40:45] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67b4a9fdd4c4f-Zu2y0g.tmp to C:\Users\PC\Local Sites\myproject-1\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1739893213/wp-content/plugins/elementor/assets/css/widget-floating-bars-var-2.min.css
[2025-02-18 15:40:45] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-02-18 15:40:45] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-02-18 15:40:45] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-02-18 15:40:45] [class-ss-page.php:119] Checking Content Identical:bef93f2350c4e86e697a265c1c8a8d77530aeff9===. Value: FALSE
[2025-02-18 15:40:45] [class-ss-fetch-urls-task.php:69] URL: http://localhost:10052/wp-content/plugins/elementor/assets/css/widget-floating-bars-var-3-rtl.min.css
[2025-02-18 15:40:45] [class-ss-task.php:58] [PAGES STATUS] Remaining:418; Total: 796
[2025-02-18 15:40:45] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-02-18 15:40:45] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67b4a9fde624f-00gNqF.tmp
[2025-02-18 15:40:45] [class-ss-page-handler.php:38] URL Prepared:http://localhost:10052/wp-content/plugins/elementor/assets/css/widget-floating-bars-var-3-rtl.min.css?simply_static_page=379
[2025-02-18 15:40:45] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:10052/wp-content/plugins/elementor/assets/css/widget-floating-bars-var-3-rtl.min.css?simply_static_page=379
[2025-02-18 15:40:45] [class-ss-url-fetcher.php:103] Filesize: 4939 bytes
[2025-02-18 15:40:45] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-02-18 15:40:45] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/css/widget-floating-bars-var-3-rtl.min.css
[2025-02-18 15:40:45] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67b4a9fde624f-00gNqF.tmp to C:\Users\PC\Local Sites\myproject-1\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1739893213/wp-content/plugins/elementor/assets/css/widget-floating-bars-var-3-rtl.min.css
[2025-02-18 15:40:45] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-02-18 15:40:46] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-02-18 15:40:46] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-02-18 15:40:46] [class-ss-page.php:119] Checking Content Identical:2652f3ac8c8dd79cbf6dc3cb8bb8de20e80d5022===. Value: FALSE
[2025-02-18 15:40:46] [class-ss-fetch-urls-task.php:69] URL: http://localhost:10052/wp-content/plugins/elementor/assets/css/widget-floating-bars-var-3.min.css
[2025-02-18 15:40:46] [class-ss-task.php:58] [PAGES STATUS] Remaining:417; Total: 796
[2025-02-18 15:40:46] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-02-18 15:40:46] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67b4a9fe17d70-2epuaT.tmp
[2025-02-18 15:40:46] [class-ss-page-handler.php:38] URL Prepared:http://localhost:10052/wp-content/plugins/elementor/assets/css/widget-floating-bars-var-3.min.css?simply_static_page=380
[2025-02-18 15:40:46] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:10052/wp-content/plugins/elementor/assets/css/widget-floating-bars-var-3.min.css?simply_static_page=380
[2025-02-18 15:40:46] [class-ss-url-fetcher.php:103] Filesize: 4939 bytes
[2025-02-18 15:40:46] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-02-18 15:40:46] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/css/widget-floating-bars-var-3.min.css
[2025-02-18 15:40:46] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67b4a9fe17d70-2epuaT.tmp to C:\Users\PC\Local Sites\myproject-1\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1739893213/wp-content/plugins/elementor/assets/css/widget-floating-bars-var-3.min.css
[2025-02-18 15:40:46] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-02-18 15:40:46] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-02-18 15:40:46] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-02-18 15:40:46] [class-ss-page.php:119] Checking Content Identical:2652f3ac8c8dd79cbf6dc3cb8bb8de20e80d5022===. Value: FALSE
[2025-02-18 15:40:46] [class-ss-fetch-urls-task.php:69] URL: http://localhost:10052/wp-content/plugins/elementor/assets/css/widget-floating-bars-vars-rtl.min.css
[2025-02-18 15:40:46] [class-ss-task.php:58] [PAGES STATUS] Remaining:416; Total: 796
[2025-02-18 15:40:46] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-02-18 15:40:46] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67b4a9fe2a47e-Et3stB.tmp
[2025-02-18 15:40:46] [class-ss-page-handler.php:38] URL Prepared:http://localhost:10052/wp-content/plugins/elementor/assets/css/widget-floating-bars-vars-rtl.min.css?simply_static_page=381
[2025-02-18 15:40:46] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:10052/wp-content/plugins/elementor/assets/css/widget-floating-bars-vars-rtl.min.css?simply_static_page=381
[2025-02-18 15:40:46] [class-ss-url-fetcher.php:103] Filesize: 40 bytes
[2025-02-18 15:40:46] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-02-18 15:40:46] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/css/widget-floating-bars-vars-rtl.min.css
[2025-02-18 15:40:46] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67b4a9fe2a47e-Et3stB.tmp to C:\Users\PC\Local Sites\myproject-1\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1739893213/wp-content/plugins/elementor/assets/css/widget-floating-bars-vars-rtl.min.css
[2025-02-18 15:40:46] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-02-18 15:40:46] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-02-18 15:40:46] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-02-18 15:40:46] [class-ss-page.php:119] Checking Content Identical:9b78d3b3c8646d4811361a2a4d97acf45bc5143e===. Value: FALSE
[2025-02-18 15:40:46] [class-ss-fetch-urls-task.php:69] URL: http://localhost:10052/wp-content/plugins/elementor/assets/css/widget-floating-bars-vars.min.css
[2025-02-18 15:40:46] [class-ss-task.php:58] [PAGES STATUS] Remaining:415; Total: 796
[2025-02-18 15:40:46] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-02-18 15:40:46] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67b4a9fe3aa63-bbapyr.tmp
[2025-02-18 15:40:46] [class-ss-page-handler.php:38] URL Prepared:http://localhost:10052/wp-content/plugins/elementor/assets/css/widget-floating-bars-vars.min.css?simply_static_page=382
[2025-02-18 15:40:46] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:10052/wp-content/plugins/elementor/assets/css/widget-floating-bars-vars.min.css?simply_static_page=382
[2025-02-18 15:40:46] [class-ss-url-fetcher.php:103] Filesize: 40 bytes
[2025-02-18 15:40:46] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-02-18 15:40:46] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/css/widget-floating-bars-vars.min.css
[2025-02-18 15:40:46] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67b4a9fe3aa63-bbapyr.tmp to C:\Users\PC\Local Sites\myproject-1\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1739893213/wp-content/plugins/elementor/assets/css/widget-floating-bars-vars.min.css
[2025-02-18 15:40:46] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-02-18 15:40:46] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-02-18 15:40:46] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-02-18 15:40:46] [class-ss-page.php:119] Checking Content Identical:9b78d3b3c8646d4811361a2a4d97acf45bc5143e===. Value: FALSE
[2025-02-18 15:40:46] [class-ss-fetch-urls-task.php:69] URL: http://localhost:10052/wp-content/plugins/elementor/assets/css/widget-floating-buttons-rtl.min.css
[2025-02-18 15:40:46] [class-ss-task.php:58] [PAGES STATUS] Remaining:414; Total: 796
[2025-02-18 15:40:46] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-02-18 15:40:46] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67b4a9fe4f28a-sdYIpq.tmp
[2025-02-18 15:40:46] [class-ss-page-handler.php:38] URL Prepared:http://localhost:10052/wp-content/plugins/elementor/assets/css/widget-floating-buttons-rtl.min.css?simply_static_page=383
[2025-02-18 15:40:46] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:10052/wp-content/plugins/elementor/assets/css/widget-floating-buttons-rtl.min.css?simply_static_page=383
[2025-02-18 15:40:46] [class-ss-url-fetcher.php:103] Filesize: 93067 bytes
[2025-02-18 15:40:46] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-02-18 15:40:46] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/css/widget-floating-buttons-rtl.min.css
[2025-02-18 15:40:46] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67b4a9fe4f28a-sdYIpq.tmp to C:\Users\PC\Local Sites\myproject-1\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1739893213/wp-content/plugins/elementor/assets/css/widget-floating-buttons-rtl.min.css
[2025-02-18 15:40:46] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-02-18 15:40:46] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-02-18 15:40:46] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-02-18 15:40:46] [class-ss-page.php:119] Checking Content Identical:377ce97a8087449a5b253853979643058cd3eeed===. Value: FALSE
[2025-02-18 15:40:46] [class-ss-fetch-urls-task.php:69] URL: http://localhost:10052/wp-content/plugins/elementor/assets/css/widget-floating-buttons.min.css
[2025-02-18 15:40:46] [class-ss-task.php:58] [PAGES STATUS] Remaining:413; Total: 796
[2025-02-18 15:40:46] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-02-18 15:40:46] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67b4a9fe6a084-zNrb2q.tmp
[2025-02-18 15:40:46] [class-ss-page-handler.php:38] URL Prepared:http://localhost:10052/wp-content/plugins/elementor/assets/css/widget-floating-buttons.min.css?simply_static_page=384
[2025-02-18 15:40:46] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:10052/wp-content/plugins/elementor/assets/css/widget-floating-buttons.min.css?simply_static_page=384
[2025-02-18 15:40:46] [class-ss-url-fetcher.php:103] Filesize: 93067 bytes
[2025-02-18 15:40:46] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-02-18 15:40:46] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/css/widget-floating-buttons.min.css
[2025-02-18 15:40:46] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67b4a9fe6a084-zNrb2q.tmp to C:\Users\PC\Local Sites\myproject-1\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1739893213/wp-content/plugins/elementor/assets/css/widget-floating-buttons.min.css
[2025-02-18 15:40:46] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-02-18 15:40:46] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-02-18 15:40:46] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-02-18 15:40:46] [class-ss-page.php:119] Checking Content Identical:377ce97a8087449a5b253853979643058cd3eeed===. Value: FALSE
[2025-02-18 15:40:46] [class-ss-fetch-urls-task.php:69] URL: http://localhost:10052/wp-content/plugins/elementor/assets/css/widget-google_maps-rtl.min.css
[2025-02-18 15:40:46] [class-ss-task.php:58] [PAGES STATUS] Remaining:412; Total: 796
[2025-02-18 15:40:46] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-02-18 15:40:46] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67b4a9fe83861-AWKXR6.tmp
[2025-02-18 15:40:46] [class-ss-page-handler.php:38] URL Prepared:http://localhost:10052/wp-content/plugins/elementor/assets/css/widget-google_maps-rtl.min.css?simply_static_page=385
[2025-02-18 15:40:46] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:10052/wp-content/plugins/elementor/assets/css/widget-google_maps-rtl.min.css?simply_static_page=385
[2025-02-18 15:40:46] [class-ss-url-fetcher.php:103] Filesize: 232 bytes
[2025-02-18 15:40:46] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-02-18 15:40:46] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/css/widget-google_maps-rtl.min.css
[2025-02-18 15:40:46] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67b4a9fe83861-AWKXR6.tmp to C:\Users\PC\Local Sites\myproject-1\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1739893213/wp-content/plugins/elementor/assets/css/widget-google_maps-rtl.min.css
[2025-02-18 15:40:46] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-02-18 15:40:46] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-02-18 15:40:46] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-02-18 15:40:46] [class-ss-page.php:119] Checking Content Identical:523ee9db72a0a31faa32ac57eb3c4523737868f0===. Value: FALSE
[2025-02-18 15:40:46] [class-ss-fetch-urls-task.php:69] URL: http://localhost:10052/wp-content/plugins/elementor/assets/css/widget-google_maps.min.css
[2025-02-18 15:40:46] [class-ss-task.php:58] [PAGES STATUS] Remaining:411; Total: 796
[2025-02-18 15:40:46] [class-ss-fetch-urls-task.php:80] URL is not being excluded
